stable,1018.12,22.6208,19.0171,1013.57,1032.59,86374
stable,1018.12,22.6208,19.0171,1013.57,1032.59,86403
stable,1017.64,15.8858,19.0171,1013.57,1032.59,86436
stable,1017.64,15.8858,19.0171,1013.57,1032.59,86465
stable,1017.64,15.8858,19.0171,1013.57,1032.59,86495
stable,1017.64,15.8858,19.0171,1013.57,1032.59,86524
stable,1017.64,15.8858,19.0171,1013.57,1032.59,86553
stable,1017.15,8.67467,19.0171,1013.57,1032.59,86611
stable,1017.04,9.06223,19.0171,1013.57,1032.59,86640
stable,1017.04,9.06223,19.0171,1013.57,1032.59,86669
stable,1017.04,9.06223,19.0171,1013.57,1032.59,86698
stable,1017.04,9.06223,19.0171,1013.57,1032.59,86727
stable,1017.04,9.06223,19.0171,1013.57,1032.59,86756
stable,1017.04,9.06223,19.0171,1013.57,1032.59,86785
stable,1017.15,8.67467,19.0171,1013.57,1032.59,86848
stable,1017.15,8.67378,19.0171,1013.57,1032.59,86906
stable,1017.15,8.67378,19.0171,1013.57,1032.59,86935
stable,1017.26,8.2628,19.0171,1013.57,1032.59,87022
stable,1017.26,8.26104,19.0171,1013.57,1032.59,87052
stable,1017.26,8.26104,19.0171,1013.57,1032.59,87081
stable,1017.75,15.3607,19.0171,1013.57,1032.59,87110
stable,1018.34,21.3422,19.0171,1013.57,1032.59,87139
stable,1018.34,21.3422,19.0171,1013.57,1032.59,87168
stable,1018.34,21.3422,19.0171,1013.57,1032.59,87201
stable,1018.34,21.3422,19.0171,1013.57,1032.59,87230
stable,1018.34,21.3524,19.0171,1013.57,1032.59,87259
stable,1018.34,21.3422,19.0171,1013.57,1032.59,87289
stable,1018.34,21.3422,19.0171,1013.57,1032.59,87318
stable,1018.35,21.3319,19.0171,1013.57,1032.59,87376
stable,1018.35,21.3319,19.0171,1013.57,1032.59,87405
stable,1018.84,27.4787,19.1411,1013.57,1032.71,87434
stable,1018.84,27.4646,19.1411,1013.57,1032.71,87463
stable,1018.84,27.4646,19.1411,1013.57,1032.71,87492
stable,1019.33,33.0207,19.1411,1013.57,1032.71,87522
stable,1019.93,37.122,15.7371,1016.98,1032.71,87580
stable,1019.93,37.122,15.7371,1016.98,1032.71,87613
stable,1019.93,37.122,15.7371,1016.98,1032.71,87642
stable,1019.93,37.122,15.7371,1016.98,1032.71,87671
stable,1019.93,37.122,15.7371,1016.98,1032.71,87700
stable,1020.42,41.7169,15.7371,1016.98,1032.71,87729
stable,1020.42,41.6903,15.7371,1016.98,1032.71,87788
stable,1020.42,41.7169,15.7371,1016.98,1032.71,87817
stable,1020.42,41.7169,15.7371,1016.98,1032.71,87846
stable,1020.53,41.3348,15.7371,1016.98,1032.71,87875
stable,1020.53,41.3348,15.7371,1016.98,1032.71,87904
stable,1020.53,41.3348,15.7371,1016.98,1032.71,87933
stable,1020.04,36.9496,15.7371,1016.98,1032.71,87962
stable,1020.04,36.9496,15.7371,1016.98,1032.71,87995
stable,1020.04,36.9496,15.7371,1016.98,1032.71,88024
stable,1019.56,32.0883,15.7371,1016.98,1032.71,88053
stable,1019.18,26.6762,15.7371,1016.98,1032.71,88083
stable,1019.19,26.6594,15.7371,1016.98,1032.71,88112
stable,1019.19,26.6594,15.7371,1016.98,1032.71,88141
stable,1019.3,26.5687,15.7371,1016.98,1032.71,88170
stable,1019.3,26.5687,15.7371,1016.98,1032.71,88199
stable,1019.79,31.6978,15.7371,1016.98,1032.71,88228
stable,1019.79,31.6978,15.7371,1016.98,1032.71,88257
stable,1019.79,31.6978,15.7371,1016.98,1032.71,88286
stable,1019.78,31.7194,15.7371,1016.98,1032.71,88316
stable,1019.78,31.7194,15.7371,1016.98,1032.71,88345
stable,1019.29,26.5007,15.7371,1016.98,1032.71,88378
stable,1019.29,26.5184,15.7371,1016.98,1032.71,88407
stable,1019.29,26.5184,15.7371,1016.98,1032.71,88436
stable,1018.8,20.9195,15.7371,1016.98,1032.71,88465
stable,1018.8,20.9195,15.7371,1016.98,1032.71,88494
stable,1018.31,14.8445,15.7371,1016.98,1032.71,88523
stable,1018.31,14.8445,15.7371,1016.98,1032.71,88552
stable,1018.8,20.9195,15.7371,1016.98,1032.71,88582
stable,1018.8,20.9195,15.7371,1016.98,1032.71,88611
stable,1018.8,20.9195,15.7371,1016.98,1032.71,88640
stable,1018.31,14.7333,15.613,1016.98,1032.59,88669
stable,1018.31,14.7333,15.613,1016.98,1032.59,88698
stable,1018.3,14.7433,15.613,1016.98,1032.59,88727
stable,1018.3,14.7433,15.613,1016.98,1032.59,88756
stable,1018.3,14.7433,15.613,1016.98,1032.59,88789
stable,1018.19,14.6181,15.613,1016.98,1032.59,88818
stable,1018.19,14.6181,15.613,1016.98,1032.59,88847
stable,1018.19,14.6181,15.613,1016.98,1032.59,88876
stable,1018.3,14.7433,15.613,1016.98,1032.59,88905
stable,1018.31,14.7333,15.613,1016.98,1032.59,88964
stable,1018.31,14.7333,15.613,1016.98,1032.59,88993
stable,1018.19,14.6091,15.613,1016.98,1032.59,89022
stable,1018.19,14.6181,15.613,1016.98,1032.59,89051
stable,1018.19,14.6181,15.613,1016.98,1032.59,89080
stable,1018.07,14.4467,15.613,1016.98,1032.59,89109
stable,1018.08,14.4385,15.613,1016.98,1032.59,89138
stable,1018.08,14.4385,15.613,1016.98,1032.59,89171
stable,1018.08,14.4303,15.613,1016.98,1032.59,89200
stable,1018.08,14.4303,15.613,1016.98,1032.59,89229
stable,1018.57,20.7314,15.613,1016.98,1032.59,89258
stable,1018.57,20.7314,15.613,1016.98,1032.59,89288
stable,1018.57,20.7314,15.613,1016.98,1032.59,89317
stable,1018.57,20.7314,15.613,1016.98,1032.59,89346
stable,1018.57,20.7314,15.613,1016.98,1032.59,89375
stable,1019.06,26.5562,15.613,1016.98,1032.59,89404
stable,1019.06,26.5562,15.613,1016.98,1032.59,89433
stable,1019.06,26.5562,15.613,1016.98,1032.59,89462
stable,1019.06,26.5562,15.613,1016.98,1032.59,89491
stable,1018.57,20.7314,15.613,1016.98,1032.59,89520
stable,1018.57,20.7314,15.613,1016.98,1032.59,89553
stable,1018.57,20.7314,15.613,1016.98,1032.59,89583
stable,1018.57,20.7314,15.613,1016.98,1032.59,89612
stable,1018.57,20.7314,15.613,1016.98,1032.59,89641
stable,1018.57,20.7314,15.613,1016.98,1032.59,89670
stable,1019.06,26.6616,15.7371,1016.98,1032.71,89728
stable,1019.06,26.6616,15.7371,1016.98,1032.71,89757
stable,1019.06,26.6616,15.7371,1016.98,1032.71,89786
stable,1019.06,26.6616,15.7371,1016.98,1032.71,89816
stable,1018.95,26.7086,15.7371,1016.98,1032.71,89845
stable,1018.94,26.7236,15.7371,1016.98,1032.71,89874
stable,1018.94,26.7385,15.7371,1016.98,1032.71,89932
stable,1018.94,26.7385,15.7371,1016.98,1032.71,89965
stable,1019.43,32.3048,15.7371,1016.98,1032.71,89994
stable,1019.43,32.286,15.7371,1016.98,1032.71,90023
stable,1019.43,32.286,15.7371,1016.98,1032.71,90053
stable,1019.43,32.286,15.7371,1016.98,1032.71,90082
stable,1018.95,26.8148,15.7371,1016.98,1032.71,90111
stable,1018.95,26.8148,15.7371,1016.98,1032.71,90140
stable,1019.44,32.2671,15.7371,1016.98,1032.71,90169
stable,1018.95,26.8148,15.7371,1016.98,1032.71,90198
stable,1018.95,26.7998,15.7371,1016.98,1032.71,90227
stable,1018.96,26.7847,15.7371,1016.98,1032.71,90256
stable,1018.96,26.7847,15.7371,1016.98,1032.71,90286
stable,1018.96,26.7847,15.7371,1016.98,1032.71,90315
stable,1018.47,20.8639,15.7371,1016.98,1032.71,90348
stable,1018.47,20.8639,15.7371,1016.98,1032.71,90377
stable,1018.47,20.8639,15.7371,1016.98,1032.71,90406
stable,1018.47,20.8527,15.7371,1016.98,1032.71,90435
stable,1018.48,20.8414,15.7371,1016.98,1032.71,90464
stable,1018.48,20.83,15.7371,1016.98,1032.71,90493
stable,1018.49,20.8187,15.7371,1016.98,1032.71,90522
stable,1018.6,20.8928,15.7371,1016.98,1032.71,90551
stable,1018.72,20.9392,15.7371,1016.98,1032.71,90581
stable,1018.23,14.6664,15.7371,1016.98,1032.71,90639
stable,1018.73,20.9259,15.7371,1016.98,1032.71,90668
stable,1018.73,20.9127,15.7371,1016.98,1032.71,90697
stable,1018.74,20.886,15.7371,1016.98,1032.71,90759
stable,1019.23,26.6503,15.7371,1016.98,1032.71,90789
stable,1019.23,26.6331,15.7371,1016.98,1032.71,90818
stable,1019.23,26.6331,15.7371,1016.98,1032.71,90847
stable,1019.24,26.6158,15.7371,1016.98,1032.71,90905
stable,1018.86,20.8581,15.7371,1016.98,1032.71,90963
stable,1019.46,29.8886,19.325,1016.98,1036.3,90992
stable,1019.46,29.9077,19.325,1016.98,1036.3,91021
stable,1019.46,29.9266,19.325,1016.98,1036.3,91050
stable,1018.97,24.4907,19.325,1016.98,1036.3,91109
stable,1019.08,24.439,19.325,1016.98,1036.3,91142
stable,1019.19,24.3952,19.325,1016.98,1036.3,91200
stable,1019.67,29.6166,19.325,1016.98,1036.3,91229
stable,1019.67,29.6166,19.325,1016.98,1036.3,91287
stable,1019.68,29.5959,19.325,1016.98,1036.3,91316
stable,1019.91,29.171,19.325,1016.98,1036.3,91403
stable,1019.9,29.1936,19.325,1016.98,1036.3,91461
stable,1019.78,29.4253,19.325,1016.98,1036.3,91491
stable,1019.67,29.6294,19.325,1016.98,1036.3,91523
stable,1019.67,29.6294,19.325,1016.98,1036.3,91553
stable,1019.66,29.65,19.325,1016.98,1036.3,91582
stable,1019.17,24.3127,19.325,1016.98,1036.3,91611
stable,1019.17,24.3294,19.325,1016.98,1036.3,91669
stable,1019.16,24.3461,19.325,1016.98,1036.3,91698
stable,1018.67,18.5174,19.325,1016.98,1036.3,91727
stable,1018.67,18.5174,19.325,1016.98,1036.3,91756
stable,1018.79,18.534,19.325,1016.98,1036.3,91815
stable,1018.79,18.5478,19.325,1016.98,1036.3,91873
stable,1018.79,18.5478,19.325,1016.98,1036.3,91906
stable,1018.19,8.70392,15.613,1016.98,1032.59,91935
stable,1018.19,8.6949,15.613,1016.98,1032.59,91993
stable,1018.19,8.70392,15.613,1016.98,1032.59,92022
stable,1018.08,8.53542,15.613,1016.98,1032.59,92080
stable,1017.97,8.34443,15.613,1016.98,1032.59,92139
stable,1017.6,1.77262,3.7688,1016.98,1020.74,92168
stable,1017.6,1.77262,3.7688,1016.98,1020.74,92197
stable,1018.09,8.53928,15.613,1016.98,1032.59,92226
stable,1018.46,14.7499,15.613,1016.98,1032.59,92284
stable,1018.35,14.6502,15.613,1016.98,1032.59,92317
stable,1018.35,14.6502,15.613,1016.98,1032.59,92346
stable,1018.35,14.6605,15.613,1016.98,1032.59,92376
stable,1018.47,14.7673,15.613,1016.98,1032.59,92405
stable,1018.47,14.756,15.613,1016.98,1032.59,92434
stable,1018.47,14.7448,15.613,1016.98,1032.59,92463
stable,1018.48,14.7335,15.613,1016.98,1032.59,92492
stable,1018.48,14.7222,15.613,1016.98,1032.59,92521
stable,1018.59,14.7811,15.613,1016.98,1032.59,92550
stable,1018.59,14.7811,15.613,1016.98,1032.59,92580
stable,1018.71,14.8428,15.613,1016.98,1032.59,92609
stable,1018.83,14.8644,15.613,1016.98,1032.59,92638
stable,1018.94,14.8583,15.613,1016.98,1032.59,92667
stable,1018.94,14.8583,15.613,1016.98,1032.59,92700
stable,1018.94,14.8583,15.613,1016.98,1032.59,92729
stable,1018.83,14.8503,15.613,1016.98,1032.59,92758
stable,1018.94,14.8583,15.613,1016.98,1032.59,92787
stable,1018.95,14.8719,15.613,1016.98,1032.59,92845
stable,1019.18,14.7915,15.613,1016.98,1032.59,92904
stable,1019.3,14.7022,15.613,1016.98,1032.59,92933
stable,1019.41,14.5852,15.613,1016.98,1032.59,92962
stable,1019.53,14.4599,15.613,1016.98,1032.59,92991
stable,1019.64,14.3088,15.613,1016.98,1032.59,93020
stable,1019.76,14.1318,15.613,1016.98,1032.59,93049
stable,1019.87,13.9288,15.613,1016.98,1032.59,93082
stable,1019.87,13.9288,15.613,1016.98,1032.59,93112
stable,1020.47,21.7372,19.325,1016.98,1036.3,93141
stable,1020.1,17.0169,19.325,1016.98,1036.3,93170
stable,1019.73,12.0227,19.325,1016.98,1036.3,93199
stable,1019.85,11.8248,19.325,1016.98,1036.3,93228
stable,1019.96,11.6011,19.325,1016.98,1036.3,93257
stable,1020.07,11.3514,19.325,1016.98,1036.3,93286
stable,1020.19,11.051,19.325,1016.98,1036.3,93315
stable,1020.19,11.051,19.325,1016.98,1036.3,93344
stable,1020.31,10.7486,19.325,1016.98,1036.3,93373
stable,1020.42,10.4202,19.325,1016.98,1036.3,93402
stable,1020.53,10.066,19.325,1016.98,1036.3,93461
stable,1020.54,10.0671,19.325,1016.98,1036.3,93493
stable,1020.66,9.65759,19.325,1016.98,1036.3,93523
stable,1020.66,9.65759,19.325,1016.98,1036.3,93552
stable,1020.66,9.65759,19.325,1016.98,1036.3,93581
stable,1020.66,9.65759,19.325,1016.98,1036.3,93610
stable,1020.77,9.2497,19.325,1016.98,1036.3,93639
stable,1020.88,8.81588,19.325,1016.98,1036.3,93668
stable,1021.0,8.35615,19.325,1016.98,1036.3,93697
stable,1021.0,8.35615,19.325,1016.98,1036.3,93726
stable,1021.0,8.35615,19.325,1016.98,1036.3,93755
stable,1021.13,7.83399,19.1992,1017.1,1036.3,93784
stable,1021.13,7.83399,19.1992,1017.1,1036.3,93813
stable,1021.13,7.83399,19.1992,1017.1,1036.3,93843
stable,1021.61,14.7866,19.1992,1017.1,1036.3,93875
stable,1021.61,14.7866,19.1992,1017.1,1036.3,93905
stable,1021.61,14.7866,19.1992,1017.1,1036.3,93934
stable,1021.5,15.3865,19.1992,1017.1,1036.3,93963
stable,1021.5,15.3865,19.1992,1017.1,1036.3,93992
stable,1021.5,15.3929,19.1992,1017.1,1036.3,94021
stable,1021.5,15.3929,19.1992,1017.1,1036.3,94050
stable,1021.01,8.32579,19.1992,1017.1,1036.3,94079
stable,1021.02,8.32382,19.1992,1017.1,1036.3,94108
stable,1021.02,8.32382,19.1992,1017.1,1036.3,94137
stable,1020.91,8.78892,19.1992,1017.1,1036.3,94167
stable,1020.91,8.78892,19.1992,1017.1,1036.3,94196
stable,1020.91,8.78892,19.1992,1017.1,1036.3,94225
stable,1020.91,8.78892,19.1992,1017.1,1036.3,94258
stable,1020.91,8.78892,19.1992,1017.1,1036.3,94287
stable,1020.91,8.78892,19.1992,1017.1,1036.3,94316
stable,1020.91,8.78892,19.1992,1017.1,1036.3,94345
stable,1020.91,8.78892,19.1992,1017.1,1036.3,94374
stable,1021.02,8.32648,19.1992,1017.1,1036.3,94403
stable,1021.02,8.32648,19.1992,1017.1,1036.3,94432
stable,1020.9,8.79067,19.1992,1017.1,1036.3,94461
stable,1020.9,8.79067,19.1992,1017.1,1036.3,94490
stable,1020.79,9.22895,19.1992,1017.1,1036.3,94520
stable,1020.79,9.22895,19.1992,1017.1,1036.3,94549
stable,1020.79,9.22895,19.1992,1017.1,1036.3,94578
stable,1020.79,9.22895,19.1992,1017.1,1036.3,94607
stable,1020.79,9.22895,19.1992,1017.1,1036.3,94636
stable,1020.79,9.22895,19.1992,1017.1,1036.3,94669
stable,1020.68,9.64132,19.1992,1017.1,1036.3,94698
stable,1020.66,9.63517,19.1992,1017.1,1036.3,94727
stable,1020.66,9.63517,19.1992,1017.1,1036.3,94756
stable,1020.66,9.63517,19.1992,1017.1,1036.3,94785
stable,1020.18,1.75958,4.01929,1017.1,1021.12,94814
stable,1020.18,1.75958,4.01929,1017.1,1021.12,94843
stable,1020.18,1.75958,4.01929,1017.1,1021.12,94872
stable,1020.29,1.46059,4.01929,1017.1,1021.12,94901
stable,1020.29,1.46059,4.01929,1017.1,1021.12,94930
stable,1020.3,1.46361,4.01929,1017.1,1021.12,94959
stable,1020.3,1.46361,4.01929,1017.1,1021.12,94988
stable,1020.3,1.46361,4.01929,1017.1,1021.12,95017
stable,1020.28,1.44853,3.64307,1017.1,1020.74,95050
stable,1020.28,1.44853,3.64307,1017.1,1020.74,95079
stable,1020.4,1.12539,3.64307,1017.1,1020.74,95109
stable,1020.4,1.12539,3.64307,1017.1,1020.74,95138
stable,1020.4,1.12539,3.64307,1017.1,1020.74,95167
stable,1020.4,1.12539,3.64307,1017.1,1020.74,95196
stable,1020.28,1.47403,3.7688,1016.98,1020.74,95225
stable,1020.28,1.47403,3.7688,1016.98,1020.74,95254
stable,1020.28,1.47403,3.7688,1016.98,1020.74,95283
stable,1020.28,1.47403,3.7688,1016.98,1020.74,95312
stable,1020.28,1.47715,3.7688,1016.98,1020.74,95341
stable,1020.28,1.47715,3.7688,1016.98,1020.74,95370
stable,1020.28,1.47715,3.7688,1016.98,1020.74,95399
stable,1020.28,1.47715,3.7688,1016.98,1020.74,95432
stable,1020.4,1.15402,3.7688,1016.98,1020.74,95461
stable,1020.4,1.15402,3.7688,1016.98,1020.74,95490
stable,1020.41,1.16643,4.14502,1016.98,1021.12,95519
stable,1020.41,1.16643,4.14502,1016.98,1021.12,95548
stable,1020.3,1.49223,4.14502,1016.98,1021.12,95577
stable,1020.3,1.49223,4.14502,1016.98,1021.12,95606
stable,1020.41,1.16643,4.14502,1016.98,1021.12,95635
stable,1020.41,1.16643,4.14502,1016.98,1021.12,95664
stable,1020.41,1.16643,4.14502,1016.98,1021.12,95694
stable,1020.41,1.16643,4.14502,1016.98,1021.12,95723
stable,1020.41,1.16643,4.14502,1016.98,1021.12,95752
stable,1020.41,1.16643,4.14502,1016.98,1021.12,95810
stable,1020.41,1.16643,4.14502,1016.98,1021.12,95843
stable,1020.41,1.16643,4.14502,1016.98,1021.12,95872
stable,1020.41,1.16643,4.14502,1016.98,1021.12,95901
stable,1020.41,1.16643,4.14502,1016.98,1021.12,95930
stable,1020.41,1.16643,4.14502,1016.98,1021.12,95959
stable,1020.41,1.16643,4.14502,1016.98,1021.12,95988
stable,1020.41,1.16643,4.14502,1016.98,1021.12,96017
stable,1020.41,1.16643,4.14502,1016.98,1021.12,96046
stable,1020.41,1.16643,4.14502,1016.98,1021.12,96075
stable,1020.41,1.16643,4.14502,1016.98,1021.12,96104
stable,1020.9,8.81686,19.325,1016.98,1036.3,96133
stable,1021.01,8.32317,19.1992,1017.1,1036.3,96162
stable,1021.01,8.32317,19.1992,1017.1,1036.3,96192
stable,1021.01,8.32317,19.1992,1017.1,1036.3,96224
stable,1021.01,8.32317,19.1992,1017.1,1036.3,96254
stable,1021.01,8.32317,19.1992,1017.1,1036.3,96283
stable,1021.01,8.32317,19.1992,1017.1,1036.3,96312
stable,1021.13,7.834,19.1992,1017.1,1036.3,96341
stable,1021.13,7.834,19.1992,1017.1,1036.3,96370
stable,1021.13,7.834,19.1992,1017.1,1036.3,96399
stable,1020.64,15.5199,31.0984,1005.2,1036.3,96428
stable,1020.63,15.5129,31.0984,1005.2,1036.3,96457
stable,1020.63,15.5129,31.0984,1005.2,1036.3,96486
walking,1088.63,150720.0,1559.4,476.252,2035.65,49085
walking,1065.94,150684.0,1559.4,476.252,2035.65,49114
walking,1041.07,146007.0,1559.4,476.252,2035.65,49143
walking,1020.3,146997.0,1559.4,476.252,2035.65,49173
walking,1005.39,147639.0,1559.4,476.252,2035.65,49202
walking,1001.25,146121.0,1559.4,476.252,2035.65,49231
walking,988.359,136847.0,1559.4,476.252,2035.65,49289
walking,1126.24,126031.0,1385.33,650.317,2035.65,49468
walking,1147.85,121821.0,1385.33,650.317,2035.65,49497
walking,1164.96,115186.0,1385.33,650.317,2035.65,49526
walking,1171.83,111704.0,1385.33,650.317,2035.65,49556
walking,1153.61,125651.0,1547.19,488.459,2035.65,49585
walking,1120.73,135040.0,1567.26,468.393,2035.65,49614
walking,1074.9,116292.0,1234.91,468.393,1703.3,49643
